mep_identifier	mep_honorific_prefix	mep_given_name	mep_family_name	mep_official_given_name	mep_official_family_name	mep_gender	mep_citizenship	mep_place_of_birth	mep_birthday	mep_death_date	mep_image	mep_email	mep_homepage	mep_twitter	mep_facebook_page	mep_facebook_profile	mep_country_of_representation	mep_political_group	mep_instagram	mep_URI	mep_polgroup	mep_polgrupo_sig
256904	Ms	Chlo�	Ridel			female	Francia	Clamart	1991-11-25^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256904.jpg	mailto:chloe.ridel@europarl.europa.eu		https://x.com/chloeridel	https://www.facebook.com/p/Chlo%C3%A9-Ridel-61552052076390/?_rdr		Francia	Grupo de la Alianza Progresista de Socialistas y Dem�cratas	https://www.instagram.com/chloridel	https://data.europarl.europa.eu/person/256904	Parti socialiste	PS
256926	Ms	Marie-Agnes	Strack-Zimmermann			female	Alemania	D�sseldorf	1958-03-10^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256926.jpg	mailto:marie-agnes.strack-zimmermann@europarl.europa.eu	https://www.strackzimmermann.de/	https://twitter.com/MAStrackZi	https://www.facebook.com/mastrackzimmermann		Alemania	Grupo Renovar Europa	https://www.instagram.com/strackzimmermann	https://data.europarl.europa.eu/person/256926	Freien Demokraten	FDP
256811	Mr	Aurelijus	Veryga			male	Lituania	U�ventis	1976-08-08^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256811.jpg	mailto:aurelijus.veryga@europarl.europa.eu					Lituania	Grupo de los Conservadores y Reformistas Europeos		https://data.europarl.europa.eu/person/256811		
256815	Mr	Marjan	�arec			male	Eslovenia	Ljubljana	1977-12-02^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256815.jpg	mailto:marjan.sarec@europarl.europa.eu					Eslovenia	Grupo Renovar Europa		https://data.europarl.europa.eu/person/256815	Gibanje Svoboda	Svoboda!
256847	Ms	Danu�e	Nerudov�			female	Rep�blica Checa	Brno	1979-01-04^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256847.jpg	mailto:danuse.nerudova@europarl.europa.eu		https://x.com/danusenerudova			Rep�blica Checa	Grupo del Partido Popular Europeo	https://www.instagram.com/danusenerudova/	https://data.europarl.europa.eu/person/256847		
256868	Mr	P�ter	Magyar			male	Hungr�a	Budapest	1981-03-16^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256868.jpg	mailto:peter.magyar@europarl.europa.eu			https://www.facebook.com/peter.magyar.102		Hungr�a	Grupo del Partido Popular Europeo	https://www.instagram.com/magyar_peter_official_the_man/?hl=hu	https://data.europarl.europa.eu/person/256868	Tisztelet �s Szabads�g P�rtja	TISZA
256877	Ms	Pascale	Piera			female	Francia	Chatou	1967-02-23^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256877.jpg	mailto:pascale.piera@europarl.europa.eu					Francia	Grupo Patriotas por Europa		https://data.europarl.europa.eu/person/256877	Rassemblement National	RN
256890	Mr	Rudi	Kennes			male	B�lgica	Niel	1959-07-22^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256890.jpg	mailto:rudi.kennes@europarl.europa.eu	https://web-cdn.bsky.app/profile/rudikennes.bsky.social	https://x.com/RudiKennes	https://www.facebook.com/RudiKennes2/		B�lgica	La Izquierda en el Parlamento Europeo-GUE/NGL	https://www.instagram.com/rudikennes/	https://data.europarl.europa.eu/person/256890	Partij van de Arbeid van Belgi�	PVDA
256899	Ms	Murielle	Laurent			female	Francia	Joigny	1977-09-21^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256899.jpg	mailto:murielle.laurent@europarl.europa.eu					Francia	Grupo de la Alianza Progresista de Socialistas y Dem�cratas		https://data.europarl.europa.eu/person/256899	Parti socialiste	PS
256901	Mr	Jean-Marc	Germain			male	Francia	Lyon	1966-06-12^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256901.jpg	mailto:jean-marc.germain@europarl.europa.eu		https://www.twitter.com/jmgermain		https://www.facebook.com/profile.php?id=100091377755467&locale=fr_FR	Francia	Grupo de la Alianza Progresista de Socialistas y Dem�cratas	https://www.instagram.com/j_m_germain/	https://data.europarl.europa.eu/person/256901	Parti socialiste	PS
256910	Mr	Anthony	Smith			male	Francia				https://www.europarl.europa.eu/mepphoto/256910.jpg	mailto:anthony.smith@europarl.europa.eu					Francia	La Izquierda en el Parlamento Europeo-GUE/NGL		https://data.europarl.europa.eu/person/256910	La France insoumise	LFI
256924	Ms	Sarah	Knafo			female	Francia				https://www.europarl.europa.eu/mepphoto/256924.jpg	mailto:sarah.knafo@europarl.europa.eu					Francia	Grupo Europa de las Naciones Soberanas		https://data.europarl.europa.eu/person/256924	Reconqu�te	R!
256814	Ms	Zala	Toma�i?			female	Eslovenia	Kranj	1995-09-29^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256814.jpg	mailto:zala.tomasic@europarl.europa.eu		https://x.com/ZalaTomasic	http://www.facebook.com/zalatomasic		Eslovenia	Grupo del Partido Popular Europeo	http://www.instagram.com/zalatomasic	https://data.europarl.europa.eu/person/256814	Slovenska demokratska stranka	SDS
256830	Ms	Elisabeth	Grossmann			female	Austria	Graz	1968-11-25^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256830.jpg	mailto:elisabeth.grossmann@europarl.europa.eu			https://www.facebook.com/elisabeth.grossmann.1		Austria	Grupo de la Alianza Progresista de Socialistas y Dem�cratas	https://www.instagram.com/elisabethgrossmann_mep/	https://data.europarl.europa.eu/person/256830	Sozialdemokratische Partei �sterreichs	SP�
256842	Mr	Gerald	Hauser			male	Austria	St. Jakob im Defereqqental	1961-09-30^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256842.jpg	mailto:gerald.hauser@europarl.europa.eu			https://www.facebook.com/gerald.hauser.1829/		Austria	Grupo Patriotas por Europa	https://www.instagram.com/fpoe_gerald.hauser/	https://data.europarl.europa.eu/person/256842	Freiheitliche Partei �sterreichs	FP�
256845	Mr	Ond?ej	Krut�lek			male	Rep�blica Checa	Nov� Ji?�n	1981-04-30^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256845.jpg	mailto:ondrej.krutilek@europarl.europa.eu	https://krutilek.eu/	https://x.com/ondrejkrutilek	https://www.facebook.com/ondrejkrutilek.eu		Rep�blica Checa	Grupo de los Conservadores y Reformistas Europeos	https://www.instagram.com/ondrejkrutilek/	https://data.europarl.europa.eu/person/256845		
256859	Ms	Annam�ria	Vicsek			female	Hungr�a	Szabadka	1973-02-09^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256859.jpg	mailto:annamaria.vicsek@europarl.europa.eu			https://www.facebook.com/oktatasespolitika		Hungr�a	Grupo Patriotas por Europa	https://www.instagram.com/vicsekannamaria/	https://data.europarl.europa.eu/person/256859	Fidesz � Magyar Polg�ri Sz�vets�g - Kereszt�nydemokrata N�pp�rt	Fidesz-KDNP
256864	Mr	Andr�s Tivadar	Kulja			male	Hungr�a	Nyiregyhaza	1989-09-17^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256864.jpg	mailto:andras.kulja@europarl.europa.eu			https://www.facebook.com/drkuljaandras		Hungr�a	Grupo del Partido Popular Europeo	https://www.instagram.com/andras.doktor/	https://data.europarl.europa.eu/person/256864	Tisztelet �s Szabads�g P�rtja	TISZA
256874	Ms	M�lanie	Disdier			female	Francia	Cambrai	1974-01-27^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256874.jpg	mailto:melanie.disdier@europarl.europa.eu		https://x.com/melanie_disdier	https://www.facebook.com/people/M%C3%A9lanie-Disdier/100066812976689/		Francia	Grupo Patriotas por Europa	https://www.instagram.com/melaniedisdier/	https://data.europarl.europa.eu/person/256874	Rassemblement National	RN
256883	Mr	Aleksandar	Nikolic			male	Francia	La Garenne-Colombes	1986-10-04^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256883.jpg	mailto:aleksandar.nikolic@europarl.europa.eu		https://x.com/al_nikolic?s=21&t=1MZBMbr04kiT-InP3qDnGg	https://m.facebook.com/aleksandarnikolic28/		Francia	Grupo Patriotas por Europa	https://www.instagram.com/aleksandar_nikolic28?igsh=NmU2MXZnY3Iwand4	https://data.europarl.europa.eu/person/256883	Rassemblement National	RN
256885	Mr	Bruno	Tobback			male	B�lgica	Leuven	1969-08-22^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256885.jpg	mailto:bruno.tobback@europarl.europa.eu					B�lgica	Grupo de la Alianza Progresista de Socialistas y Dem�cratas		https://data.europarl.europa.eu/person/256885	Vooruit	Vooruit
256912	Ms	Rima	Hassan			female	Francia	Alep	1992-04-28^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256912.jpg	mailto:rima.hassan@europarl.europa.eu		https://x.com/rimahas			Francia	La Izquierda en el Parlamento Europeo-GUE/NGL	https://www.instagram.com/rimamobarak/	https://data.europarl.europa.eu/person/256912	La France insoumise	LFI
256922	Ms	Marion	Mar�chal			female	Francia		1989-12-10^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256922.jpg	mailto:marion.marechal@europarl.europa.eu		https://x.com/marionmarechal?s=21&t=ccnHk1Sl0UNVfnEK-BIADw	https://m.facebook.com/MarionMarechalOff/		Francia	Grupo de los Conservadores y Reformistas Europeos	https://www.instagram.com/marionmarechal_?igsh=NDR0aGZ5eXo0MG5m	https://data.europarl.europa.eu/person/256922	Identit�s et libert�s	IL
256806	Mr	Sebastian	Tynkkynen			male	Finlandia	Lohtaja	1989-03-08^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256806.jpg	mailto:sebastian.tynkkynen@europarl.europa.eu		https://x.com/SebastianTyne	https://www.facebook.com/officialsebastiantynkkynen		Finlandia	Grupo de los Conservadores y Reformistas Europeos	https://www.instagram.com/sebastiantynkkynen	https://data.europarl.europa.eu/person/256806	Perussuomalaiset	P
256810	Mr	Mika	Aaltola			male	Finlandia	J�ms�nkoski	1969-05-02^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256810.jpg	mailto:mika.aaltola@europarl.europa.eu	https://www.mikaaaltola.eu/	https://x.com/MikaAaltola	https://www.facebook.com/MikaAaltola2024/?locale=fi_FI		Finlandia	Grupo del Partido Popular Europeo	https://www.instagram.com/maaltola/?hl=fi	https://data.europarl.europa.eu/person/256810	Kansalinen Kokoomus	KK
256820	Mr	Georgios	Aftias	????????	??????	male	Grecia				https://www.europarl.europa.eu/mepphoto/256820.jpg	mailto:georgios.aftias@europarl.europa.eu					Grecia	Grupo del Partido Popular Europeo	https://www.instagram.com/georgeaftias/	https://data.europarl.europa.eu/person/256820	N�a Dimokrat�a	ND
256831	Ms	Sophia	Kircher			female	Austria		1994-05-04^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256831.jpg	mailto:sophia.kircher@europarl.europa.eu		https://x.com/sophia_kircher			Austria	Grupo del Partido Popular Europeo	https://www.instagram.com/sophia.kircher/	https://data.europarl.europa.eu/person/256831	�sterreichische Volkspartei	�VP
256833	Ms	Lena	Schilling			female	Austria	Vienna	2001-01-08^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256833.jpg	mailto:lena.schilling@europarl.europa.eu	https://bsky.app/profile/lenaats.bsky.social				Austria	Grupo de Los Verdes/Alianza Libre Europea	https://www.instagram.com/lena.ats/	https://data.europarl.europa.eu/person/256833	Die Gr�nen - Die Gr�ne Alternative	GR�NE
256843	Ms	Jana	Nagyov�			female	Rep�blica Checa	Kosice	1970-09-26^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256843.jpg	mailto:jana.nagyova@europarl.europa.eu					Rep�blica Checa	Grupo Patriotas por Europa		https://data.europarl.europa.eu/person/256843		
256846	Mr	Ond?ej	Kol�?			male	Rep�blica Checa	Prague			https://www.europarl.europa.eu/mepphoto/256846.jpg	mailto:ondrej.kolar@europarl.europa.eu		https://x.com/ondrejkolar6			Rep�blica Checa	Grupo del Partido Popular Europeo	https://www.instagram.com/ondrejkolartop09/	https://data.europarl.europa.eu/person/256846		
256855	Mr	P�l	Szekeres			male	Hungr�a	Budapest	1964-09-22^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256855.jpg	mailto:pal.szekeres@europarl.europa.eu					Hungr�a	Grupo Patriotas por Europa		https://data.europarl.europa.eu/person/256855	Fidesz � Magyar Polg�ri Sz�vets�g - Kereszt�nydemokrata N�pp�rt	Fidesz-KDNP
256852	Ms	Nikola	Bart?�ek			female	Rep�blica Checa	?esk� Bud?jovice	1985-05-11^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256852.jpg	mailto:nikola.bartusek@europarl.europa.eu		https://x.com/nikola_bartusek	https://www.facebook.com/nikola.bartusek		Rep�blica Checa	Grupo Patriotas por Europa	https://www.instagram.com/nikola.bartusek/	https://data.europarl.europa.eu/person/256852		
256857	Ms	Vikt�ria	Ferenc			female	Hungr�a	Uzhhorod	1984-06-12^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256857.jpg	mailto:viktoria.ferenc@europarl.europa.eu					Hungr�a	Grupo Patriotas por Europa		https://data.europarl.europa.eu/person/256857	Fidesz � Magyar Polg�ri Sz�vets�g - Kereszt�nydemokrata N�pp�rt	Fidesz-KDNP
256875	Mr	Matthieu	Valet			male	Francia	Lille	1986-01-04^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256875.jpg	mailto:matthieu.valet@europarl.europa.eu		https://twitter.com/mvalet_officiel		https://www.facebook.com/matt.valet59/	Francia	Grupo Patriotas por Europa	https://www.instagram.com/matthieu_valet	https://data.europarl.europa.eu/person/256875	Rassemblement National	RN
256876	Ms	Anne-Sophie	Frigout			female	Francia	Reims	1991-04-11^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256876.jpg	mailto:anne-sophie.frigout@europarl.europa.eu	https://asfrigout.fr/	https://x.com/asfrigout?lang=de	https://www.facebook.com/ASfrigout/		Francia	Grupo Patriotas por Europa	https://www.instagram.com/annesophie_frigout/	https://data.europarl.europa.eu/person/256876	Rassemblement National	RN
256881	Ms	Barbara	Bonte			female	B�lgica	Brussels	1983-05-13^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256881.jpg	mailto:barbara.bonte@europarl.europa.eu		https://x.com/Barbarabonte	https://www.facebook.com/profile.php?id=61556752824090		B�lgica	Grupo Patriotas por Europa	https://www.instagram.com/barbaravanilla	https://data.europarl.europa.eu/person/256881	Vlaams Belang	VB
256898	Mr	Pierre	Jouvet			male	Francia	Valence	1986-10-06^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256898.jpg	mailto:pierre.jouvet@europarl.europa.eu		https://x.com/pjouvet?s=21&t=Gy7xUQxAP_x21_0RujG9BQ	https://www.facebook.com/PJouvet		Francia	Grupo de la Alianza Progresista de Socialistas y Dem�cratas	https://www.instagram.com/pierre_jouvet?igsh=MXA0ZjNqYWUzN2dkdg==&utm_source=qr	https://data.europarl.europa.eu/person/256898	Parti socialiste	PS
256906	Ms	Claire	Fita			female	Francia	Toulouse	1976-12-31^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256906.jpg	mailto:claire.fita@europarl.europa.eu		https://x.com/claire_fita	https://www.facebook.com/claire.fita/		Francia	Grupo de la Alianza Progresista de Socialistas y Dem�cratas	https://www.instagram.com/clairefitaoccitanie/	https://data.europarl.europa.eu/person/256906	Parti socialiste	PS
256909	Mr	Vilis	Kri�topans			male	Letonia				https://www.europarl.europa.eu/mepphoto/256909.jpg	mailto:vilis.kristopans@europarl.europa.eu					Letonia	Grupo Patriotas por Europa		https://data.europarl.europa.eu/person/256909		
256913	Ms	Emma	Fourreau			female	Francia	Pontault-Combault	1999-10-01^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256913.jpg	mailto:emma.fourreau@europarl.europa.eu					Francia	La Izquierda en el Parlamento Europeo-GUE/NGL		https://data.europarl.europa.eu/person/256913	La France insoumise	LFI
256916	Mr	M?rti?�	Sta?is			male	Letonia	Tukums	1979-07-04^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256916.jpg	mailto:martins.stakis@europarl.europa.eu					Letonia	Grupo de Los Verdes/Alianza Libre Europea		https://data.europarl.europa.eu/person/256916		
256805	Ms	Li	Andersson			female	Finlandia	Turku	1987-05-13^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256805.jpg	mailto:li.andersson@europarl.europa.eu					Finlandia	La Izquierda en el Parlamento Europeo-GUE/NGL		https://data.europarl.europa.eu/person/256805	Vasemmistoliitto	V
256809	Mr	Paulius	Saudargas			male	Lituania	Kaunas	1979-03-13^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256809.jpg	mailto:paulius.saudargas@europarl.europa.eu		http://www.x.com/psaudargas	http://www.facebook.com/Paulius.Saudargas	http://www.facebook.com/saudargas.paulius	Lituania	Grupo del Partido Popular Europeo	http://www.instagram.com/pauliussaudargas	https://data.europarl.europa.eu/person/256809		
256823	Mr	Nikolas	Farantouris	???????	???????????	male	Grecia				https://www.europarl.europa.eu/mepphoto/256823.jpg	mailto:nikolaos.farantouris@europarl.europa.eu	https://farantouris.eu/%ce%b2%ce%b9%ce%bf%ce%b3%cf%81%ce%b1%cf%86%ce%b9%ce%ba%cf%8c/	https://twitter.com/NFarantouris?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor		https://el-gr.facebook.com/NFarantouris	Grecia	La Izquierda en el Parlamento Europeo-GUE/NGL	https://www.instagram.com/nikolas_farantouris_?igsh=OGdydjNneThlcjZ5&utm_source=qr	https://data.europarl.europa.eu/person/256823	Sinaspism�s Rizospastik�s Arister�s	SYRIZA
256829	Mr	Sakis	Arnaoutoglou	?????	????????????	male	Grecia				https://www.europarl.europa.eu/mepphoto/256829.jpg	mailto:sakis.arnaoutoglou@europarl.europa.eu		https://x.com/S_Arnaoutoglou	https://www.facebook.com/SakisArnaoutoglouForecasts/		Grecia	Grupo de la Alianza Progresista de Socialistas y Dem�cratas	https://www.instagram.com/sakisarnaoutoglou/	https://data.europarl.europa.eu/person/256829	K�nima Allag�s	PASOK
256863	Mr	Zolt�n	Tarr			male	Hungr�a		1972-02-12^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256863.jpg	mailto:zoltan.tarr@europarl.europa.eu					Hungr�a	Grupo del Partido Popular Europeo		https://data.europarl.europa.eu/person/256863	Tisztelet �s Szabads�g P�rtja	TISZA
256860	Mr	Andr�s	L�szl�			male	Hungr�a				https://www.europarl.europa.eu/mepphoto/256860.jpg	mailto:andras.laszlo@europarl.europa.eu		https://x.com/laszloan	https://www.facebook.com/LaszloAndras.FIDESZ		Hungr�a	Grupo Patriotas por Europa		https://data.europarl.europa.eu/person/256860	Fidesz � Magyar Polg�ri Sz�vets�g - Kereszt�nydemokrata N�pp�rt	Fidesz-KDNP
256871	Ms	Malika	Sorel			female	Francia				https://www.europarl.europa.eu/mepphoto/256871.jpg	mailto:malika.sorel@europarl.europa.eu					Francia	"Grupo Patriotas por Europa; Miembro no adscrito"		https://data.europarl.europa.eu/person/256871	Independiente	IND
256880	Ms	Estelle	Ceulemans			female	B�lgica	Rocourt	1970-02-12^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256880.jpg	mailto:estelle.ceulemans@europarl.europa.eu	https://estelleceulemans.be/		https://www.facebook.com/people/Estelle-Ceulemans/pfbid029uPZFcbmq5rgUHDLpgNvPJ3yXefnbKB7rL8KXujtmkWtdkcw6Jqr6T9WGpiiADcTl/		B�lgica	Grupo de la Alianza Progresista de Socialistas y Dem�cratas	https://www.instagram.com/estelle.ceulemans/	https://data.europarl.europa.eu/person/256880	Parti socialiste	PS
